epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,189.88,1.4815,0.68099,1.24169,0.9282,0.92976,0.95141,0.51879,1.75059,0.7051,1.37044,0.000612931,0.000612931,0.000612931
43,194.334,1.46123,0.67661,1.24452,0.91581,0.92563,0.9459,0.51885,1.74428,0.72797,1.37298,0.000609125,0.000609125,0.000609125
44,198.817,1.46724,0.66885,1.24256,0.92143,0.92587,0.94174,0.51515,1.78666,0.7173,1.39674,0.000605318,0.000605318,0.000605318
45,203.271,1.46039,0.66014,1.23836,0.93587,0.92827,0.94664,0.5173,1.7727,0.70372,1.37572,0.000601512,0.000601512,0.000601512
46,207.747,1.4532,0.65734,1.22989,0.91299,0.9214,0.94263,0.50015,1.80665,0.72307,1.40858,0.000597705,0.000597705,0.000597705
47,212.239,1.45643,0.66016,1.23293,0.94588,0.90955,0.95475,0.51963,1.77781,0.7191,1.39676,0.000593899,0.000593899,0.000593899
48,216.748,1.45137,0.65908,1.23248,0.9324,0.90874,0.9445,0.51503,1.78788,0.70927,1.3893,0.000590092,0.000590092,0.000590092
49,221.24,1.44962,0.64975,1.23528,0.93287,0.92658,0.94695,0.50915,1.7975,0.70909,1.39306,0.000586286,0.000586286,0.000586286
50,225.681,1.43263,0.64407,1.22383,0.93103,0.91774,0.94893,0.52081,1.75814,0.7087,1.38141,0.000582479,0.000582479,0.000582479
51,230.139,1.42914,0.64665,1.2326,0.93004,0.93219,0.95304,0.51675,1.76078,0.717,1.38463,0.000578672,0.000578672,0.000578672
52,234.574,1.43125,0.64163,1.22554,0.9339,0.922,0.95145,0.51228,1.77897,0.70076,1.38339,0.000574866,0.000574866,0.000574866
53,239.05,1.42632,0.63437,1.22428,0.94124,0.93403,0.95433,0.52525,1.75254,0.67436,1.36816,0.000571059,0.000571059,0.000571059
54,243.514,1.42993,0.63921,1.22143,0.94113,0.91574,0.9466,0.51222,1.77079,0.71508,1.40853,0.000567253,0.000567253,0.000567253
55,247.978,1.42534,0.63677,1.22053,0.93084,0.89629,0.94191,0.51224,1.79213,0.71787,1.41892,0.000563446,0.000563446,0.000563446
56,252.495,1.41711,0.6264,1.21336,0.93928,0.92592,0.95331,0.52305,1.74179,0.69554,1.38649,0.00055964,0.00055964,0.00055964
57,256.989,1.40291,0.62061,1.21069,0.93057,0.91521,0.94954,0.51819,1.76093,0.72518,1.39399,0.000555833,0.000555833,0.000555833
58,261.823,1.40759,0.61919,1.2128,0.92888,0.92722,0.94661,0.51729,1.76164,0.71868,1.40639,0.000552027,0.000552027,0.000552027
59,266.756,1.40211,0.62097,1.20805,0.93955,0.91537,0.95317,0.52059,1.76321,0.69552,1.40495,0.00054822,0.00054822,0.00054822
60,271.668,1.39492,0.61475,1.2011,0.94085,0.93029,0.95128,0.52215,1.79985,0.66003,1.40145,0.000544414,0.000544414,0.000544414
61,276.283,1.39925,0.6125,1.20685,0.94126,0.90795,0.94654,0.52157,1.79763,0.67755,1.40937,0.000540607,0.000540607,0.000540607
62,280.86,1.39843,0.61119,1.20339,0.91684,0.92104,0.94457,0.51471,1.80453,0.69625,1.42169,0.0005368,0.0005368,0.0005368
63,285.52,1.38367,0.60694,1.19881,0.93329,0.92804,0.94645,0.51959,1.75914,0.68486,1.4034,0.000532994,0.000532994,0.000532994
64,290.03,1.38407,0.59968,1.20116,0.94039,0.9221,0.95433,0.52548,1.78209,0.69082,1.40533,0.000529187,0.000529187,0.000529187
65,294.577,1.37114,0.59722,1.19786,0.94553,0.90279,0.94389,0.51969,1.79863,0.68517,1.41257,0.000525381,0.000525381,0.000525381
66,299.029,1.37229,0.59601,1.19399,0.92294,0.91166,0.94262,0.51147,1.82951,0.70299,1.43799,0.000521574,0.000521574,0.000521574
67,303.564,1.36997,0.59285,1.19833,0.93577,0.89771,0.93962,0.5127,1.81313,0.69356,1.41913,0.000517768,0.000517768,0.000517768
68,308.079,1.3616,0.59228,1.19676,0.92974,0.92801,0.95089,0.52183,1.79506,0.65743,1.42283,0.000513961,0.000513961,0.000513961
69,312.613,1.36281,0.5881,1.18948,0.94479,0.9253,0.95553,0.5274,1.78919,0.65518,1.4108,0.000510155,0.000510155,0.000510155
70,317.127,1.34727,0.58438,1.18134,0.93674,0.92808,0.95434,0.52357,1.77735,0.66575,1.40862,0.000506348,0.000506348,0.000506348
71,321.593,1.34328,0.57796,1.19008,0.93331,0.92028,0.94836,0.51379,1.80124,0.68136,1.40837,0.000502541,0.000502541,0.000502541
72,326.072,1.34434,0.58577,1.18581,0.9277,0.93273,0.94808,0.5133,1.81781,0.68577,1.43319,0.000498735,0.000498735,0.000498735
73,330.527,1.34264,0.57828,1.18906,0.93233,0.92839,0.94297,0.52664,1.76214,0.65657,1.40091,0.000494928,0.000494928,0.000494928
74,335.013,1.33275,0.57847,1.17579,0.93481,0.92224,0.94072,0.51782,1.78252,0.67559,1.41894,0.000491122,0.000491122,0.000491122
75,339.53,1.32142,0.57118,1.18094,0.93504,0.92385,0.94902,0.51027,1.82794,0.67816,1.44941,0.000487315,0.000487315,0.000487315
76,344.018,1.34065,0.57483,1.1834,0.92849,0.92278,0.93994,0.50773,1.84994,0.67582,1.45051,0.000483509,0.000483509,0.000483509
77,348.496,1.33264,0.57061,1.178,0.92999,0.91812,0.94571,0.51516,1.81764,0.67639,1.4344,0.000479702,0.000479702,0.000479702
78,352.945,1.3091,0.56691,1.17222,0.93906,0.90996,0.94618,0.52068,1.79744,0.6725,1.42656,0.000475896,0.000475896,0.000475896
79,357.381,1.30377,0.56274,1.16967,0.94093,0.92217,0.95156,0.52017,1.78771,0.6473,1.41779,0.000472089,0.000472089,0.000472089
80,361.845,1.30026,0.55905,1.15367,0.94596,0.92165,0.95764,0.52692,1.78815,0.64068,1.41616,0.000468283,0.000468283,0.000468283
81,366.262,1.30947,0.55949,1.17198,0.92223,0.90935,0.93823,0.51953,1.81609,0.66845,1.43798,0.000464476,0.000464476,0.000464476
82,370.699,1.289,0.55679,1.16049,0.93103,0.92802,0.95011,0.517,1.82397,0.6652,1.45978,0.000460669,0.000460669,0.000460669
83,375.219,1.29353,0.55241,1.15349,0.9201,0.93244,0.94423,0.51021,1.80859,0.66884,1.44923,0.000456863,0.000456863,0.000456863
84,379.742,1.2937,0.55655,1.15977,0.92381,0.91862,0.93937,0.51606,1.80624,0.65307,1.43453,0.000453056,0.000453056,0.000453056
85,384.19,1.28674,0.54971,1.16257,0.94048,0.92659,0.95104,0.5295,1.79457,0.64112,1.41677,0.00044925,0.00044925,0.00044925
86,388.736,1.2889,0.55036,1.16114,0.93172,0.92928,0.95224,0.51276,1.81056,0.6632,1.43462,0.000445443,0.000445443,0.000445443
87,393.282,1.28854,0.55197,1.16166,0.9268,0.92202,0.94635,0.51674,1.80469,0.66867,1.44496,0.000441637,0.000441637,0.000441637
88,397.712,1.27654,0.54644,1.16054,0.92352,0.9142,0.94219,0.51572,1.80311,0.66435,1.44594,0.00043783,0.00043783,0.00043783
89,402.137,1.27349,0.54565,1.14938,0.92727,0.91761,0.93554,0.51182,1.81446,0.66544,1.46091,0.000434024,0.000434024,0.000434024
90,406.643,1.27441,0.5444,1.15317,0.92774,0.92418,0.94137,0.51785,1.81537,0.657,1.45405,0.000430217,0.000430217,0.000430217
91,411.1,1.26204,0.5409,1.15103,0.93143,0.91839,0.94333,0.51202,1.80724,0.64291,1.45668,0.000426411,0.000426411,0.000426411
92,415.551,1.25685,0.53469,1.14159,0.92786,0.9222,0.93709,0.51827,1.80369,0.64753,1.4553,0.000422604,0.000422604,0.000422604
93,420.019,1.27132,0.54483,1.14773,0.93098,0.92822,0.9451,0.51911,1.78772,0.65153,1.43462,0.000418797,0.000418797,0.000418797
94,424.521,1.24473,0.531,1.14643,0.92919,0.92818,0.94721,0.51814,1.78646,0.63957,1.43208,0.000414991,0.000414991,0.000414991
95,429.044,1.24758,0.5297,1.14388,0.93782,0.91727,0.94707,0.51196,1.79661,0.64294,1.43164,0.000411184,0.000411184,0.000411184
96,433.656,1.2434,0.52913,1.13516,0.91968,0.92676,0.93936,0.51394,1.79788,0.63617,1.43873,0.000407378,0.000407378,0.000407378
97,438.182,1.24383,0.53005,1.13577,0.92999,0.92048,0.94194,0.51373,1.83133,0.64924,1.4644,0.000403571,0.000403571,0.000403571
98,442.855,1.23785,0.53184,1.14257,0.92476,0.92846,0.94095,0.51234,1.82051,0.64526,1.47376,0.000399765,0.000399765,0.000399765
99,447.353,1.22494,0.5259,1.13114,0.93491,0.93417,0.9499,0.51681,1.81401,0.64428,1.4683,0.000395958,0.000395958,0.000395958
100,452.128,1.22571,0.52049,1.13162,0.93045,0.91852,0.94197,0.51373,1.8201,0.63689,1.47353,0.000392152,0.000392152,0.000392152
101,457.119,1.21736,0.51877,1.13308,0.93342,0.91051,0.93942,0.51244,1.81602,0.65001,1.44784,0.000388345,0.000388345,0.000388345
102,461.608,1.21729,0.52095,1.12933,0.92884,0.92378,0.94609,0.51294,1.81208,0.64388,1.45168,0.000384538,0.000384538,0.000384538
103,466.015,1.21649,0.52133,1.1292,0.92663,0.93264,0.95178,0.51864,1.8147,0.65141,1.45645,0.000380732,0.000380732,0.000380732
104,470.496,1.21396,0.51669,1.1178,0.92356,0.92402,0.94323,0.515,1.81341,0.64719,1.47275,0.000376925,0.000376925,0.000376925
105,474.914,1.20261,0.5123,1.11545,0.94466,0.92146,0.94882,0.5229,1.81037,0.63426,1.45144,0.000373119,0.000373119,0.000373119
106,479.351,1.2023,0.51179,1.12242,0.93103,0.92302,0.94487,0.52157,1.82558,0.63471,1.4794,0.000369312,0.000369312,0.000369312
107,484.016,1.20987,0.51594,1.12825,0.92334,0.92702,0.93789,0.51538,1.81556,0.64108,1.46605,0.000365506,0.000365506,0.000365506
108,488.569,1.20122,0.51474,1.12307,0.94064,0.92205,0.94948,0.52116,1.81765,0.6344,1.47026,0.000361699,0.000361699,0.000361699
109,493.098,1.19548,0.51106,1.12491,0.93568,0.91921,0.93964,0.51445,1.84287,0.63682,1.48614,0.000357893,0.000357893,0.000357893
110,497.7,1.17979,0.50406,1.11368,0.9128,0.92649,0.93854,0.50761,1.83588,0.65158,1.512,0.000354086,0.000354086,0.000354086
111,502.205,1.18321,0.501,1.11219,0.92637,0.93021,0.94617,0.51481,1.83229,0.64889,1.49067,0.00035028,0.00035028,0.00035028
112,506.707,1.18396,0.49951,1.11648,0.92009,0.93059,0.94162,0.51725,1.83173,0.64593,1.49483,0.000346473,0.000346473,0.000346473
113,511.204,1.18084,0.5039,1.11241,0.92903,0.92752,0.94407,0.51856,1.83735,0.64143,1.49916,0.000342666,0.000342666,0.000342666
114,515.653,1.17693,0.49969,1.1111,0.93506,0.90283,0.93838,0.51562,1.83761,0.63973,1.49788,0.00033886,0.00033886,0.00033886
115,520.074,1.17235,0.49944,1.10771,0.9221,0.91037,0.93155,0.50583,1.83963,0.65456,1.48588,0.000335053,0.000335053,0.000335053
116,524.567,1.16844,0.49694,1.1116,0.91342,0.92874,0.93381,0.50683,1.83618,0.65576,1.50391,0.000331247,0.000331247,0.000331247
117,529.019,1.16587,0.49756,1.10731,0.91054,0.92647,0.93767,0.51326,1.83023,0.63382,1.48745,0.00032744,0.00032744,0.00032744
118,533.453,1.16436,0.49565,1.10191,0.92715,0.92311,0.94294,0.5113,1.8225,0.62267,1.50169,0.000323634,0.000323634,0.000323634
119,537.919,1.16486,0.49412,1.10384,0.93467,0.91269,0.94347,0.51128,1.84341,0.64103,1.51716,0.000319827,0.000319827,0.000319827
120,542.386,1.15052,0.49126,1.1005,0.93698,0.91642,0.94533,0.51567,1.84032,0.64648,1.51486,0.000316021,0.000316021,0.000316021
121,546.915,1.15144,0.49106,1.09884,0.92359,0.91544,0.93813,0.50898,1.83842,0.65686,1.49677,0.000312214,0.000312214,0.000312214
122,551.398,1.1511,0.48934,1.09376,0.92198,0.92425,0.94133,0.51615,1.82731,0.63401,1.51253,0.000308407,0.000308407,0.000308407
123,555.83,1.14054,0.49324,1.09263,0.92928,0.91004,0.94505,0.51544,1.83424,0.63963,1.51963,0.000304601,0.000304601,0.000304601
124,560.345,1.13698,0.48836,1.09297,0.92611,0.92951,0.94555,0.52004,1.82641,0.64376,1.49662,0.000300794,0.000300794,0.000300794
125,564.932,1.12771,0.48203,1.09222,0.92812,0.9125,0.94561,0.51463,1.83893,0.65154,1.49689,0.000296988,0.000296988,0.000296988
126,569.432,1.13911,0.4895,1.0895,0.92203,0.92293,0.9399,0.51074,1.83468,0.63979,1.5012,0.000293181,0.000293181,0.000293181
127,573.906,1.12883,0.48303,1.0908,0.9223,0.93267,0.94814,0.51497,1.84963,0.64704,1.51757,0.000289375,0.000289375,0.000289375
128,578.357,1.11994,0.47818,1.08651,0.92595,0.92657,0.94507,0.51966,1.8214,0.6329,1.49915,0.000285568,0.000285568,0.000285568
129,582.862,1.12123,0.47607,1.09019,0.91847,0.92812,0.9426,0.51327,1.84234,0.6379,1.5168,0.000281762,0.000281762,0.000281762
130,587.337,1.11404,0.4766,1.08856,0.93168,0.9178,0.94217,0.50986,1.83926,0.63926,1.52449,0.000277955,0.000277955,0.000277955
131,591.908,1.11526,0.47783,1.08317,0.93113,0.91824,0.9491,0.5113,1.855,0.64446,1.51334,0.000274148,0.000274148,0.000274148
132,596.686,1.09586,0.46862,1.07826,0.92642,0.92206,0.94285,0.51444,1.84339,0.63761,1.51952,0.000270342,0.000270342,0.000270342
133,601.591,1.11912,0.47901,1.07765,0.92455,0.92544,0.94761,0.51493,1.8399,0.64558,1.51033,0.000266535,0.000266535,0.000266535
134,606.301,1.09436,0.47236,1.07111,0.91517,0.9294,0.93777,0.50946,1.83958,0.63709,1.50945,0.000262729,0.000262729,0.000262729
135,611.168,1.09913,0.4675,1.06926,0.91965,0.92394,0.94233,0.51222,1.85284,0.64028,1.52576,0.000258922,0.000258922,0.000258922
136,616.43,1.09246,0.46693,1.06954,0.915,0.92459,0.93726,0.51388,1.84396,0.63022,1.51866,0.000255116,0.000255116,0.000255116
137,621.297,1.09464,0.46795,1.0712,0.923,0.90779,0.93567,0.50874,1.8535,0.6455,1.52321,0.000251309,0.000251309,0.000251309
138,625.963,1.09362,0.46713,1.06474,0.93653,0.91103,0.94427,0.5084,1.85332,0.65474,1.53513,0.000247503,0.000247503,0.000247503
139,630.783,1.09593,0.4667,1.07105,0.91668,0.92523,0.93798,0.50946,1.8485,0.64545,1.53203,0.000243696,0.000243696,0.000243696
140,635.597,1.08392,0.46518,1.06686,0.92434,0.91832,0.9407,0.5085,1.8505,0.63834,1.5479,0.00023989,0.00023989,0.00023989
141,640.431,1.0741,0.46037,1.06427,0.90687,0.92679,0.9356,0.50548,1.84722,0.65502,1.55124,0.000236083,0.000236083,0.000236083
142,644.92,1.07417,0.459,1.06052,0.91496,0.91904,0.93659,0.50739,1.8483,0.64715,1.54693,0.000232276,0.000232276,0.000232276
143,649.416,1.06981,0.45983,1.0608,0.92155,0.91997,0.93613,0.50704,1.86964,0.65306,1.55314,0.00022847,0.00022847,0.00022847
144,653.936,1.06729,0.45888,1.06327,0.92516,0.92071,0.93655,0.50789,1.85248,0.65234,1.55562,0.000224663,0.000224663,0.000224663
145,658.406,1.05991,0.45676,1.0596,0.92256,0.91798,0.9376,0.50652,1.87516,0.64943,1.54472,0.000220857,0.000220857,0.000220857
146,662.851,1.06037,0.45627,1.06151,0.92612,0.91894,0.94226,0.50887,1.87272,0.63469,1.55824,0.00021705,0.00021705,0.00021705
147,667.321,1.06287,0.45446,1.06249,0.91965,0.91659,0.93647,0.51084,1.86192,0.63689,1.55538,0.000213244,0.000213244,0.000213244
148,671.818,1.04755,0.44994,1.05563,0.91607,0.92567,0.93952,0.51068,1.8594,0.6401,1.55076,0.000209437,0.000209437,0.000209437
149,676.273,1.05081,0.45094,1.05924,0.91473,0.91709,0.93386,0.51112,1.86667,0.63924,1.55377,0.000205631,0.000205631,0.000205631
150,680.707,1.05104,0.44819,1.05279,0.92242,0.90915,0.93474,0.5103,1.85985,0.64354,1.5577,0.000201824,0.000201824,0.000201824
151,685.287,1.03359,0.45006,1.04709,0.92175,0.9244,0.93668,0.51118,1.86039,0.63507,1.55764,0.000198018,0.000198018,0.000198018
152,690.134,1.03455,0.44941,1.04759,0.9296,0.91388,0.93774,0.51218,1.8457,0.63627,1.54866,0.000194211,0.000194211,0.000194211
153,695.162,1.03553,0.44672,1.05169,0.9198,0.91646,0.93614,0.50684,1.85401,0.63436,1.56692,0.000190404,0.000190404,0.000190404
154,699.99,1.02568,0.4434,1.04347,0.91732,0.91297,0.93661,0.50786,1.84575,0.63925,1.56115,0.000186598,0.000186598,0.000186598
155,704.753,1.02627,0.43992,1.04414,0.92641,0.91159,0.93568,0.50653,1.85677,0.64002,1.57039,0.000182791,0.000182791,0.000182791
156,709.689,1.01976,0.44103,1.04145,0.93053,0.89755,0.9346,0.50726,1.8777,0.64408,1.57036,0.000178985,0.000178985,0.000178985
157,714.498,1.0212,0.44015,1.04513,0.91079,0.92388,0.94112,0.51386,1.85563,0.6362,1.56585,0.000175178,0.000175178,0.000175178
158,719.409,1.01547,0.43723,1.04061,0.91751,0.92565,0.94148,0.51092,1.85706,0.63342,1.5605,0.000171372,0.000171372,0.000171372
159,724.042,1.03076,0.44157,1.0443,0.9139,0.92146,0.93645,0.51202,1.85095,0.63425,1.55744,0.000167565,0.000167565,0.000167565
160,728.816,1.01256,0.43735,1.03642,0.92511,0.91039,0.93479,0.51098,1.84317,0.63757,1.56758,0.000163759,0.000163759,0.000163759
161,733.563,1.01284,0.43757,1.03833,0.91465,0.91755,0.93497,0.50738,1.85574,0.64459,1.57945,0.000159952,0.000159952,0.000159952
162,738.38,1.02818,0.44174,1.04192,0.92615,0.90876,0.93658,0.50972,1.84886,0.63759,1.58656,0.000156145,0.000156145,0.000156145
163,743.087,1.0122,0.43732,1.0346,0.92135,0.91337,0.93574,0.50926,1.8592,0.64672,1.58076,0.000152339,0.000152339,0.000152339
164,747.736,0.99843,0.43319,1.03096,0.9195,0.91953,0.93891,0.50952,1.86573,0.64629,1.58781,0.000148532,0.000148532,0.000148532
165,752.553,1.00591,0.43501,1.03569,0.92636,0.90422,0.93399,0.51035,1.84427,0.64032,1.5705,0.000144726,0.000144726,0.000144726
166,757.161,1.00691,0.43512,1.03844,0.93018,0.9126,0.93844,0.5105,1.83741,0.64117,1.57269,0.000140919,0.000140919,0.000140919
167,761.897,0.99128,0.43271,1.033,0.9241,0.91571,0.93577,0.50978,1.8537,0.63556,1.58634,0.000137113,0.000137113,0.000137113
168,766.62,0.99839,0.43475,1.02813,0.92101,0.90951,0.93259,0.50805,1.84699,0.63782,1.57685,0.000133306,0.000133306,0.000133306
169,771.241,1.00768,0.43511,1.03247,0.91692,0.91719,0.93307,0.50619,1.86832,0.64892,1.59111,0.0001295,0.0001295,0.0001295
170,775.896,0.98768,0.4304,1.02591,0.92074,0.91589,0.93475,0.50865,1.85969,0.64542,1.58517,0.000125693,0.000125693,0.000125693
171,780.667,0.97768,0.42415,1.0232,0.92277,0.91637,0.93529,0.50367,1.86258,0.64686,1.59307,0.000121887,0.000121887,0.000121887
172,785.314,0.98349,0.4288,1.02311,0.90886,0.92554,0.93561,0.50831,1.85816,0.64173,1.6077,0.00011808,0.00011808,0.00011808
173,789.992,0.99324,0.431,1.02606,0.92444,0.91048,0.93413,0.50942,1.84559,0.63354,1.58555,0.000114273,0.000114273,0.000114273
174,794.737,0.97457,0.42616,1.01671,0.92124,0.91589,0.93619,0.5085,1.85482,0.64585,1.59866,0.000110467,0.000110467,0.000110467
175,799.448,0.97306,0.42305,1.02301,0.91725,0.92101,0.93392,0.5081,1.85715,0.64506,1.59204,0.00010666,0.00010666,0.00010666
176,804.32,0.97067,0.42305,1.02123,0.92348,0.91515,0.93499,0.50615,1.85918,0.64131,1.60158,0.000102854,0.000102854,0.000102854
177,808.742,0.9725,0.42132,1.01929,0.92737,0.91037,0.93711,0.50577,1.85993,0.63928,1.59337,9.90472e-05,9.90472e-05,9.90472e-05
178,813.231,0.95848,0.419,1.01459,0.92082,0.91121,0.9365,0.50457,1.86086,0.64526,1.59715,9.52406e-05,9.52406e-05,9.52406e-05
179,817.75,0.95369,0.41524,1.01748,0.9255,0.90858,0.93634,0.5081,1.85824,0.64344,1.60067,9.14341e-05,9.14341e-05,9.14341e-05
180,822.181,0.9672,0.42163,1.01585,0.91722,0.919,0.93295,0.5063,1.86438,0.64762,1.6141,8.76275e-05,8.76275e-05,8.76275e-05
181,826.606,0.95204,0.41591,1.01588,0.91967,0.9095,0.93205,0.50451,1.85973,0.64537,1.6075,8.3821e-05,8.3821e-05,8.3821e-05
182,831.061,0.95956,0.41807,1.01386,0.92638,0.91168,0.93554,0.50693,1.85724,0.64602,1.61164,8.00144e-05,8.00144e-05,8.00144e-05
183,835.69,0.95302,0.41714,1.01344,0.9256,0.9147,0.93564,0.50742,1.85653,0.63986,1.60327,7.62079e-05,7.62079e-05,7.62079e-05
