epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
68,352.645,0.8523,0.37013,0.99245,0.83056,0.71205,0.76992,0.51756,1.28517,1.13191,1.23384,0.00030606,0.00030606,0.00030606
69,358.344,0.85629,0.37413,0.99829,0.82948,0.72363,0.77314,0.51136,1.30385,1.11914,1.24295,0.000297061,0.000297061,0.000297061
70,364.125,0.85054,0.37622,0.99181,0.8392,0.72299,0.77601,0.532,1.27342,1.12066,1.23002,0.000288062,0.000288062,0.000288062
71,369.868,0.85542,0.37008,0.99101,0.85493,0.67963,0.77148,0.51831,1.29391,1.20768,1.23244,0.000279063,0.000279063,0.000279063
72,375.474,0.84808,0.36673,0.98944,0.85388,0.71766,0.79663,0.53454,1.27756,1.11606,1.2315,0.000270064,0.000270064,0.000270064
73,380.741,0.84457,0.36366,0.9891,0.86358,0.68944,0.7748,0.5159,1.29518,1.20748,1.22842,0.000261065,0.000261065,0.000261065
74,385.882,0.84083,0.36161,0.98853,0.83858,0.70466,0.77933,0.52106,1.30339,1.15457,1.24128,0.000252066,0.000252066,0.000252066
75,391.281,0.848,0.35924,0.99007,0.84759,0.68532,0.76195,0.51101,1.30045,1.23664,1.23722,0.000243067,0.000243067,0.000243067
76,396.531,0.84148,0.3596,0.98491,0.82599,0.74108,0.77652,0.50843,1.34272,1.11451,1.26274,0.000234068,0.000234068,0.000234068
77,401.857,0.83844,0.3577,0.98529,0.83987,0.70471,0.77097,0.51185,1.30772,1.18048,1.2406,0.000225068,0.000225068,0.000225068
78,407.107,0.8402,0.36112,0.98232,0.83298,0.74115,0.7951,0.5262,1.30453,1.09449,1.24368,0.000216069,0.000216069,0.000216069
79,412.34,0.83649,0.35651,0.99078,0.84315,0.73333,0.78893,0.52285,1.31784,1.10131,1.24687,0.00020707,0.00020707,0.00020707
80,417.513,0.83834,0.35586,0.98447,0.83804,0.71523,0.77214,0.51809,1.29534,1.19245,1.23492,0.000198071,0.000198071,0.000198071
81,422.704,0.82862,0.3537,0.97863,0.83125,0.7355,0.77375,0.51365,1.31831,1.09324,1.24389,0.000189072,0.000189072,0.000189072
82,427.86,0.8265,0.35218,0.98559,0.82386,0.68594,0.75045,0.49529,1.33324,1.22827,1.25392,0.000180073,0.000180073,0.000180073
83,432.982,0.82782,0.35033,0.98065,0.83726,0.7176,0.78836,0.5207,1.30462,1.10829,1.2422,0.000171074,0.000171074,0.000171074
84,438.063,0.81468,0.3435,0.97288,0.8429,0.68821,0.75748,0.51137,1.30355,1.26858,1.24211,0.000162075,0.000162075,0.000162075
85,443.423,0.82549,0.34744,0.98346,0.84116,0.70172,0.76374,0.51593,1.29618,1.21079,1.2389,0.000153076,0.000153076,0.000153076
86,448.513,0.81141,0.34812,0.97201,0.84876,0.70628,0.76522,0.51254,1.31334,1.21206,1.24943,0.000144077,0.000144077,0.000144077
87,453.749,0.82624,0.34571,0.98223,0.83185,0.70525,0.77523,0.52139,1.29152,1.17161,1.23843,0.000135077,0.000135077,0.000135077
88,458.826,0.8121,0.3461,0.98098,0.83304,0.70027,0.771,0.51786,1.30062,1.20306,1.24108,0.000126078,0.000126078,0.000126078
89,464.011,0.81133,0.33977,0.97706,0.84149,0.69482,0.75667,0.5107,1.30335,1.2447,1.24281,0.000117079,0.000117079,0.000117079
90,469.175,0.81731,0.33728,0.9753,0.84202,0.67968,0.75395,0.51587,1.28785,1.2646,1.23231,0.00010808,0.00010808,0.00010808
91,481.098,0.79975,0.33726,0.9707,0.84183,0.68582,0.7547,0.51006,1.29788,1.2661,1.23499,9.9081e-05,9.9081e-05,9.9081e-05
92,486.139,0.80783,0.3344,0.98011,0.82585,0.70003,0.76287,0.50321,1.32381,1.2101,1.24582,9.00819e-05,9.00819e-05,9.00819e-05
93,491.093,0.79446,0.32849,0.97364,0.8453,0.6802,0.75343,0.50426,1.31676,1.29708,1.23913,8.10828e-05,8.10828e-05,8.10828e-05
94,495.998,0.79432,0.33512,0.96721,0.82171,0.69127,0.76085,0.50439,1.33348,1.23149,1.25017,7.20837e-05,7.20837e-05,7.20837e-05
95,500.996,0.79154,0.33505,0.96809,0.8139,0.69843,0.75493,0.50654,1.3121,1.21849,1.24516,6.30846e-05,6.30846e-05,6.30846e-05
96,505.92,0.79883,0.32975,0.96625,0.81844,0.69703,0.7575,0.50882,1.31566,1.20745,1.24653,5.40855e-05,5.40855e-05,5.40855e-05
97,510.794,0.79027,0.33101,0.9748,0.82087,0.69202,0.76014,0.51032,1.3069,1.23652,1.24138,4.50864e-05,4.50864e-05,4.50864e-05
98,515.758,0.78856,0.32366,0.969,0.81892,0.68548,0.76097,0.5094,1.31674,1.24371,1.24416,3.60873e-05,3.60873e-05,3.60873e-05
99,520.811,0.79038,0.32316,0.96809,0.82505,0.68464,0.75825,0.50766,1.30823,1.24914,1.23994,2.70882e-05,2.70882e-05,2.70882e-05
100,525.838,0.78335,0.32107,0.96582,0.8241,0.6802,0.75486,0.50857,1.30085,1.25002,1.23609,1.80891e-05,1.80891e-05,1.80891e-05
