epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,2777.24,1.15963,0.42243,1.1204,0.95041,0.96287,0.96988,0.55468,1.6487,0.51021,1.35605,7.43036e-05,7.43036e-05,7.43036e-05
186,2791.91,1.16734,0.42565,1.11864,0.95262,0.96308,0.97114,0.55361,1.64889,0.50953,1.35644,7.01802e-05,7.01802e-05,7.01802e-05
187,2806.52,1.15695,0.42311,1.11216,0.95284,0.96344,0.96987,0.55392,1.64856,0.50867,1.35642,6.60569e-05,6.60569e-05,6.60569e-05
188,2821.22,1.15549,0.42058,1.11845,0.95083,0.96293,0.96906,0.55366,1.64826,0.50873,1.35752,6.19335e-05,6.19335e-05,6.19335e-05
189,2835.94,1.15531,0.4219,1.1144,0.95213,0.96222,0.97046,0.55425,1.64874,0.50776,1.3579,5.78102e-05,5.78102e-05,5.78102e-05
190,2850.58,1.15011,0.41966,1.11496,0.95051,0.96216,0.97046,0.55403,1.64867,0.50794,1.35952,5.36869e-05,5.36869e-05,5.36869e-05
191,2904.86,1.15427,0.42193,1.11554,0.95097,0.96446,0.97026,0.55316,1.64833,0.50792,1.35902,4.95635e-05,4.95635e-05,4.95635e-05
192,2919.31,1.14737,0.41974,1.11309,0.95011,0.96613,0.96969,0.55305,1.64801,0.50784,1.35884,4.54402e-05,4.54402e-05,4.54402e-05
193,2933.63,1.15349,0.42175,1.11539,0.95216,0.96529,0.96988,0.55252,1.64738,0.50797,1.35878,4.13168e-05,4.13168e-05,4.13168e-05
194,2948.09,1.14949,0.41993,1.11617,0.9507,0.9653,0.96941,0.55329,1.64752,0.50802,1.35817,3.71935e-05,3.71935e-05,3.71935e-05
195,2962.69,1.14546,0.41842,1.1127,0.95132,0.96574,0.9694,0.55248,1.64724,0.5077,1.35866,3.30701e-05,3.30701e-05,3.30701e-05
196,2977.24,1.14289,0.41838,1.11165,0.95665,0.96151,0.96951,0.55248,1.64752,0.50781,1.35986,2.89468e-05,2.89468e-05,2.89468e-05
